text,label_class,label
突然感到一侧脸部，手脚麻木，吐字不清，一侧肢体无力，这种情况应该怎么治疗啊？,治疗方法,5
婴儿心绞痛是什么症状,临床表现(病症表现),3
血管瘤需要开刀吗，血管瘤长在我家孩子的脚趾上，有凸起，红色的，越长越大，内蒙古婴儿长在脚趾的血管瘤危害大不？,治疗方法,5
强迫症需要吃药吗,治疗方法,5
心脏病高血压吃什么好,治疗方法,5
小孩子胀肚子,临床表现(病症表现),3
小便尿不尽是怎么回事，，,病因,1
脾脏血管瘤是什么,定义,0
问一下牙周炎容易感染不,传染性,7
RPH手术后肛门关闭不全怎么办,治疗方法,5
幼儿大便干结,临床表现(病症表现),3
大便出血怎么办,治疗方法,5
孩子总是不爱吃饭，怎么回事？,病因,1
感冒咳嗽四五天退了烧还是精神不振吃了就吐但是不拉稀,临床表现(病症表现),3
外阴瘙痒，摩擦痛,临床表现(病症表现),3
5个月大的孩子腹泻怎么办？,治疗方法,5
你好。医生。想问一下，压氏达有没有的高血压人吃吃的,治疗方法,5
请问得了肠道病毒所致各系统感染挂啥科,所属科室,6
你好，麻烦问一下系统性红斑狼疮所致脊髓病属于什么科,所属科室,6
经常性的头痛，我通过饮食来调理会有效果吗？,治疗方法,5
小儿丁型病毒性肝炎有什么共现,相关病症,4
发生这种情况好几天了，耳鸣老是不好，有什么药可以吃？,治疗方法,5
宝宝拉肚子老是不好，怎么办？,治疗方法,5
请问阴道很痒还有白色的液体流出是怎么回事？,病因,1
胸口疼隔气胸闷是怎么回事,病因,1
冒昧问一下结节性多动脉炎伴发的葡萄膜炎有传染性吗,传染性,7
宝宝大便有时呈黄绿色,临床表现(病症表现),3
心绞痛可以打消炎针吗,治疗方法,5
你好我的龟头上有几个和粉刺是的东西不知道是不是尖锐湿疣,临床表现(病症表现),3
治疗支气管扩张的最好方法是什么?,治疗方法,5
牛皮癣要看什么科,所属科室,6
你好、请问吃了虾之后可以三精喝葡萄糖酸钙吗你好、请问吃了虾之后可以喝三精葡萄糖酸钙吗？你好,禁忌,9
您好化脓性耳廓软骨膜炎治疗周期？,治疗时间,11
表姐前段时间一直在咳嗽。但不发烧。我们劝她不要轻视，赶紧去医院做检查。结果是支气管扩张。请问支气管扩张是什么病啊？,定义,0
心率低，以前吃得克朗宁，现在停产了，请问哪个药比较好,其他,12
尿道黏膜脱垂症状,临床表现(病症表现),3
胎盘有什么用途？,其他,12
打扰问一下颈椎单侧及双侧小关节脱位有什么一并出现,相关病症,4
和荷氏北欧鳕鱼肝油软胶囊一起服用的话有什么影响？会不会产生中毒？,禁忌,9
我妈妈是有冠心病的，吃这个有没有治疗的作用？,治疗方法,5
"婴儿脸上有血管瘤怎么办，回答一下,有5个多月了的血管瘤，血管瘤有凸起，内蒙古婴儿得了血管瘤什么时间治比较好？",治疗方法,5
我该怎样躲避着色性干皮病,预防,2
你好，我想买万通颈痛灵药酒治疗颈椎病，请问，此药在山东新泰市哪里有卖呢？,其他,12
怎么做可以躲开间质性肾炎,预防,2
怀孕有甲状腺对宝宝好吗？,相关病症,4
寒滞肝脉证治愈概率几成,治愈率,8
孕七个月拉肚子,临床表现(病症表现),3
小婴儿都有十个月大看，能不能吃丹康的乳果糖呢？,治疗方法,5
请教一下恶性脑膜瘤做啥检查,化验/体检方案,10
你好，治疗精神分裂症，请问，服用帕利哌酮缓释片有什么副作用呢？,治疗方法,5
请问得了风搔痒有什么并发,相关病症,4
间质性肺炎如何治疗？有个朋友得了间质性肺炎，请问间质性肺炎如何治疗？能治疗好吗？会非常感谢你的回复的,治疗方法,5
治疗宝宝便秘偏方,治疗方法,5
便秘，身体不好。,临床表现(病症表现),3
口干口气重老喝水还不解渴尿频身体没劲,临床表现(病症表现),3
孩子早上起床了肚子痛什么原因？,病因,1
板层状鱼鳞病要挂什么科室,所属科室,6
开放性颅脑损伤怎么回事,定义,0
三七化痔丸一次吃几粒,治疗方法,5
舒张性心力衰竭如何诊断检查,化验/体检方案,10
嗓子不对劲咳嗽有痰代血是怎么回事,病因,1
怀孕八个月的准妈妈失眠白天晚上都睡不着，怎么办好呢？大家都这样吗？,治疗方法,5
您好局限性骨脓肿要治几多时间,治疗时间,11
请问月经前阴道分泌物有异味是怎么回事？,病因,1
八个月的宝宝大便什么颜色,临床表现(病症表现),3
结肠炎和直肠炎有什么区别,定义,0
颅内血肿可以怎么诊断,化验/体检方案,10
创伤性中型颅脑损伤脑出血后遗证头晕，怎么治？,治疗方法,5
孕妇胃炎怎么办？,治疗方法,5
盐酸普萘洛尔片高血压的人吃这个药物，是不是应该联合用药？,治疗方法,5
三天前发现孩子后背长有血管瘤，医生塞了明胶海绵很不舒服，现在可以取吗，内蒙古婴儿在后背长的血管瘤咋治好呢？,治疗方法,5
心慌心悸吃什么,治疗方法,5
抑郁症是吃这个康弘盐酸文拉法辛缓释片,治疗方法,5
你好，请问糖脉康颗粒是真的治疗血糖过高吗？有什么功效?,治疗方法,5
心肌桥可以用稳心颗粒么？,治疗方法,5
您好，我患有尿道炎，在月经期间能服用司帕沙星片吗？,治疗方法,5
如何治疗弥漫性轴索损伤,治疗方法,5
手腕内侧连着胸口抽痛是怎么回事，正常吗,病因,1
轮状病毒是什么引起的？,病因,1
手指和手臂经常发麻，特别是晚上睡觉更严重，有心脏病史,临床表现(病症表现),3
心绞痛会放射到喉咙和气管吗,临床表现(病症表现),3
治痔疮有什么方法?,治疗方法,5
心绞痛怎么确诊,化验/体检方案,10
父亲心脏病晚期，痛疼难忍，可以服用路盖克吗？已插胃管，水解后可以打进去吗？,治疗方法,5
要怎样才能缓解我的症状？女55岁，心脏扩大，心衰,治疗方法,5
肚子涨涨的怎么办。,治疗方法,5
你好，是这样的。最近我老是尿频，可以喝三金片吗？经常尿频尿急尿痛,治疗方法,5
肺癌晚期有哪些症状,临床表现(病症表现),3
家长带小孩安全知识在哪里可以学习到呢？我是新手妈妈，孩子现在慢慢长大好调皮啦。,其他,12
小便刺痛`尿道流脓该吃什么药,治疗方法,5
乳腺癌怎么样做才能够早发现,化验/体检方案,10
肛裂用什么药,治疗方法,5
母乳喂养拉肚子,临床表现(病症表现),3
大便出血下腹坠涨，几天又好了。,临床表现(病症表现),3
贫血会导致高血压吗？,相关病症,4
宝宝三个月大，拉肚子都七天了都不见好转,临床表现(病症表现),3
你好，麻烦问一下髋关节前脱位看什么医生,所属科室,6
哮喘要注意什么?,预防,2
请教一下慢性硬脑膜下血肿治好得多少年,治疗时间,11
皮脂腺异位症可治率多高？,治愈率,8
月经老是跟着有一个月了咋回事,病因,1
冒昧问一下一度房室传导阻滞治愈比例,治愈率,8
你好，请问有喜树碱软膏吗？,其他,12
刚才大便后，肛门掉出一团肉，疑似痔疮，怎么办啊？,治疗方法,5
高压123低压57心跳78正常吗？,临床表现(病症表现),3
总胆固醇不高但颈椎，用什么药治疗对身体影响小一点啊,治疗方法,5
请问月经量多有血块怎么治疗？,治疗方法,5
尿频尿急尿不尽腰酸,临床表现(病症表现),3
你好，麻烦问一下胆道出血做啥检查,化验/体检方案,10
马来酸依那普利片和马来酸依那胶囊有什么区别？,其他,12
宝宝额头撞了个大包怎么办啊？可以用红花油吗？还有其他刺激性小一点的办法吗？,治疗方法,5
蚊子叮咬病症是啥,临床表现(病症表现),3
你好，我看药店里有很多牌子的盐酸舍曲林片，请问该药主要有哪些厂家在生产？乐元牌是哪个厂生产的？,其他,12
尿液变黄，是什么原因,病因,1
上海新科精神病医院看病怎么样？,其他,12
孩子吃多了，有点消化不良，用点什么能好？,治疗方法,5
起搏器旋弄综合征的治疗方法有哪些,治疗方法,5
请问例假老是会推迟来这样是否会影响以后生育？,相关病症,4
皮下脂肪瘤是什么引起的,病因,1
得了痔疮的人可以吃南瓜吗？,禁忌,9
10几年，真的比较难受，浑身不舒服，可以咋办？，口干舌燥,治疗方法,5
拉绿色大便是怎么回事,病因,1
您好外伤性腹膜后出血或血肿治愈比例,治愈率,8
一岁宝宝高烧抽筋两次？我自己是没经验的，求助各位已经验的宝妈。,治疗方法,5
便血，直肠镜观看有肿瘤触，略硬，无腹痛，不厌食，肿瘤直径约3厘米，病理直肠恶性和良性肿瘤的表面有什么区别？,定义,0
精神不集中、大脑不停的胡思乱想、想问一下用什么药治疗比较好的？,治疗方法,5
抑郁强迫症能治好吗,治愈率,8
你好，我宝宝1岁多，可以饮用AD鈣葡萄糖吗,治疗方法,5
解脲支原体和解脲脲原体一样吗？？,定义,0
"你好，双肾大的有1.1*0.9还有双肾积水,肾结石，怎么办啊？",治疗方法,5
脑疝怎么回事,定义,0
您好原发性单克隆球蛋白病肾损害痊愈几率,治愈率,8
如何预防儿童患淋巴瘤,预防,2
请问我想知道引产手术后会有什么后遗症？,相关病症,4
就是白带是奶白色的，有时候外阴也痒，但是用热水洗了一下又好了,临床表现(病症表现),3
怀孕8个月营养食谱，怀孕8个月经常抽筋，请问哪位宝妈有怀孕8个月营养食谱,其他,12
医生，请问我尿后余沥该怎么办,治疗方法,5
小时候刚出生，舌头上长了血管瘤，现在已有2个月左右，不知现在能否治好，内蒙古婴儿舌血管瘤治疗方法有哪些？,治疗方法,5
什么方法能免得大肠类癌,预防,2
大便有粘液，是直肠肛管炎。怎样治疗才有效？,治疗方法,5
叔叔屁股疼痛，大便带血丝，怎么治疗？用什么药物好？,治疗方法,5
如果得了小儿克山病能否治好,治愈率,8
请教一下可以介绍脑外伤的介绍,定义,0
背部有直径3公分左右的血管瘤，何时手术最佳，内蒙古婴儿得了血管瘤什么时期治疗好？,治疗时间,11
你好医生，这种情况用不用抱纱布？我刚用碘伏擦完。,治疗方法,5
我牙神经疼是不是必须把牙齿给拔了啊！医生,治疗方法,5
我想请问一下，JJ疼还流脓怎么回事小便也疼的,病因,1
稳心颗粒我要吃多久呢，请问怎么办呢？可以用什么药物来治疗吗？,治疗时间,11
前列腺结石治疗方案,治疗方法,5
慢阻肺疾病有哪些预防措施？,预防,2
阴茎尿道很痒怎么回事？,病因,1
我三十六岁检查血脂稠，但是我没有什么感觉，请问我需要注意什么,禁忌,9
月经一直很正常，这月推迟了五天还没有来，下面试着有东西往外流，用试纸测不出来怀孕是怎么回事,病因,1
心慌心悸，一用劲就接不上气还有没有其他治这个情况的药物,治疗方法,5
大便带血咋回事,病因,1
老年人帕金森病我会染上吗,传染性,7
"11月12号来的月经，平时月经都推迟的，现在孕酮为20.49nmol/l.hcg为2170IU/L,正常吗",化验/体检方案,10
3岁的孩子晚上睡觉前总是要哭闹怎么回事？孩子好像不哭闹一下他是睡不着觉的。,病因,1
先天性心脏病患儿手术需要注意什么？,治疗方法,5
小孩现在十几天了，肚子有点胀。经常拉稀,临床表现(病症表现),3
小便次数多是怎么回事呢？,病因,1
换有心衰得了胃癌怎么办,治疗方法,5
哺乳期肛裂可以用灭活埃希的松软膏吗?,禁忌,9
阴茎短小，勃起无力,临床表现(病症表现),3
11岁小孩拉大便出血后，屁股还有点疼，是怎么回事？,病因,1
鼻子不通，半夜咳嗽，失眠，流鼻涕，服用什么药物进行治疗啊。,治疗方法,5
心绞痛时会伴随气短吗,临床表现(病症表现),3
阴茎系带羊肠线植入术？,定义,0
什么是咳嗽变异性哮喘?,定义,0
我可能发育较慢的原因，现在的阴茎也较短小，而且时常尿频，尿急，夜里失眠严重，吃龟鹿二胶丸对我有效吗？,治疗方法,5
你好，我想大概问一下啊我要买步长稳心颗粒,其他,12
总是胸闷心悸心慌是怎么回事,病因,1
心悸吃点什么最好,治疗方法,5
怎样预防乳腺癌什么是乳腺癌的三级预防,预防,2
请问医生治疗肩周炎最好用什么药,治疗方法,5
糖尿病人在打完胰岛素之后能吃避孕药吗，有没有问题的,禁忌,9
发现先心病，手术后还恢复不错。以后他还会不会有后遗症？,相关病症,4
我想问一下，最近小便次数增加尿量减少伴有轻微尿痛,临床表现(病症表现),3
精神活性物质所致精神障碍的治疗周期,治疗时间,11
请问外阴长小颗粒怎么办？,治疗方法,5
